block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
seq-numbers,down,b_on_right,42,39,69,30,35,16,45,12,30,54,38,14,231,193,266.39210000024184,left,true,true,,,,
seq-numbers,down,a_on_left,73,64,15,59,13,45,30,77,54,70,39,35,269,305,249.75109999980782,right,true,true,,,,
seq-numbers,down,b_on_left,27,36,26,30,20,16,64,37,26,14,11,32,184,155,283.03389999973587,left,true,true,,,,
seq-numbers,down,b_on_left,43,68,19,26,11,23,51,45,24,21,35,29,205,190,383.00719999955044,left,true,true,,,,
seq-numbers,down,b_on_right,33,30,13,20,18,25,27,26,28,45,47,68,139,241,216.49460000023248,right,true,true,,,,
seq-numbers,down,a_on_right,68,30,19,16,42,30,29,47,39,13,37,11,176,205,216.42120000021535,left,false,false,,,,
seq-numbers,down,a_on_left,75,35,31,17,54,27,64,25,17,44,49,40,239,239,399.5795000002254,left,true,true,,,,
seq-numbers,down,a_on_left,61,59,13,13,16,50,20,18,44,70,54,72,212,278,216.53510000016544,right,true,true,,,,
seq-numbers,down,b_on_left,12,22,13,56,63,57,67,20,27,56,14,19,203,223,382.95760000031436,left,false,false,,,,
seq-numbers,down,b_on_right,16,21,28,35,49,31,25,73,36,34,35,34,180,237,582.7203999998513,right,true,true,,,,
seq-numbers,down,b_on_right,24,74,45,45,23,33,33,13,16,16,13,89,244,180,582.8310000004712,left,true,true,,,,
sim-bars,down,0,38,18,10,24,73,68,34,20,25,51,37,20,231,187,432.8711000000593,left,true,true,,,,
sim-bars,down,0,32,37,34,82,12,17,38,27,30,46,32,29,214,202,483.0152999998537,left,true,true,,,,
sim-bars,down,0,20,28,23,10,32,63,33,19,47,50,18,17,176,184,283.0352000002284,left,false,false,,,,
sim-bars,down,0,72,11,60,57,32,80,49,24,71,65,46,79,312,334,316.4336000001524,right,true,true,,,,
sim-bars,down,0,32,14,34,47,15,46,18,25,34,17,31,22,188,147,283.0870999998413,left,true,true,,,,
sim-bars,down,0,63,47,59,47,68,15,46,53,11,45,11,32,299,198,266.4234000001103,left,true,true,,,,
sim-bars,down,0,11,28,39,32,44,10,13,39,16,16,35,19,164,138,516.2937999999615,right,false,false,,,,
sim-bars,down,0,48,13,20,13,17,76,58,13,44,26,20,46,187,207,449.5375000000932,right,true,true,,,,
sim-bars,down,0,33,53,49,22,33,50,67,24,19,12,49,27,240,198,532.912399999844,left,true,true,,,,
sim-bars,down,0,24,71,23,37,66,13,34,10,52,34,20,17,234,167,499.62230000016285,left,true,true,,,,
sim-bars,down,0,45,46,24,32,23,33,82,64,37,76,34,78,203,371,382.8889000002761,right,true,true,,,,
